2-gram,Frequency,Cluster
"('money', 'laundering')",40,9
"('drug', 'abuse')",40,9
"('rights', 'freedoms')",39,9
"('sexual', 'orientation')",39,9
"('administration', 'party')",39,9
"('action', 'plan')",39,9
"('ministry', 'interior')",39,9
"('people', 'party')",38,9
"('party', 'eliminated')",38,9
"('party', 'provide')",38,9
"('terrorism', 'party')",38,9
"('party', 'taken')",38,9
"('party', 'seek')",38,9
"('european', 'union')",38,9
"('hate', 'crimes')",37,9
"('party', 'create')",37,9
"('security', 'forces')",37,9
"('party', 'must')",37,9
"('public', 'sector')",37,9
"('weapons', 'mass')",37,9
"('rightwing', 'extremist')",37,9
"('party', 'continue')",421,10
"('party', 'increase')",359,10
"('party', 'ensure')",333,10
"('private', 'sector')",290,10
"('party', 'make')",235,10
"('party', 'party')",225,10
"('party', 'established')",222,10
"('party', 'support')",218,10
"('party', 'increased')",209,10
"('economic', 'growth')",197,10
"('party', 'also')",183,10
"('young', 'people')",175,10
"('higher', 'education')",175,10
"('party', 'ensured')",161,10
"('party', 'create')",157,10
"('research', 'development')",151,10
"('party', 'strengthen')",149,10
"('party', 'establish')",146,10
"('new', 'technologies')",145,10
"('small', 'mediumsized')",144,10
"('party', 'encouraged')",141,10
"('science', 'technology')",139,10
"('added', 'value')",138,10
"('party', 'provide')",136,10
"('party', 'develop')",136,10
"('party', 'encourage')",134,10
"('economic', 'development')",129,10
"('public', 'sector')",129,10
"('economic', 'social')",128,10
"('quality', 'life')",126,10
"('sector', 'party')",124,10
"('system', 'party')",119,10
"('within', 'framework')",119,10
"('party', 'made')",118,10
"('new', 'jobs')",116,10
"('party', 'developed')",115,10
"('mediumsized', 'enterprises')",113,10
"('party', 'improve')",111,10
"('human', 'resources')",109,10
"('information', 'society')",108,10
"('labor', 'market')",106,10
"('high', 'valueadded')",105,10
"('party', 'expand')",103,10
"('foreign', 'policy')",103,10
"('party', 'improved')",102,10
"('increase', 'number')",100,10
"('northern', 'ireland')",100,10
"('coming', 'period')",99,10
"('public', 'services')",97,10
"('local', 'governments')",96,10
"('create', 'new')",96,10
"('civil', 'society')",95,10
"('want', 'strengthen')",95,10
"('party', 'implement')",92,10
"('party', 'work')",88,10
"('party', 'take')",87,10
"('social', 'security')",86,10
"('regional', 'development')",85,10
"('european', 'union')",85,10
"('economy', 'party')",83,10
"('services', 'party')",83,10
"('party', 'supported')",83,10
"('party', 'provided')",82,10
"('party', 'become')",81,10
"('public', 'private')",80,10
"('period', 'party')",80,10
"('vocational', 'training')",79,10
"('party', 'given')",79,10
"('public', 'administration')",76,10
"('projects', 'party')",74,10
"('long', 'term')",74,10
"('research', 'innovation')",74,10
"('taking', 'account')",73,10
"('country', 'party')",73,10
"('framework', 'conditions')",73,10
"('technologies', 'party')",72,10
"('goods', 'services')",71,10
"('infrastructure', 'party')",70,10
"('centers', 'party')",70,10
"('must', 'also')",70,10
"('federal', 'government')",70,10
"('policies', 'party')",69,10
"('want', 'expand')",69,10
"('resources', 'party')",68,10
"('high', 'added')",68,10
"('party', 'created')",68,10
"('industry', 'party')",67,10
"('increase', 'competitiveness')",67,10
"('public', 'institutions')",67,10
"('party', 'promote')",66,10
"('also', 'want')",66,10
"('party', 'enable')",65,10
"('human', 'rights')",65,10
"('development', 'party')",64,10
"('united', 'states')",64,10
"('within', 'scope')",64,10
"('order', 'increase')",64,10
"('new', 'opportunities')",64,10
"('information', 'communication')",63,10
"('local', 'government')",63,10
"('young', 'people')",162,11
"('health', 'care')",132,11
"('social', 'security')",116,11
"('recent', 'years')",114,11
"('many', 'people')",110,11
"('european', 'union')",80,11
"('public', 'sector')",70,11
"('united', 'states')",69,11
"('party', 'party')",67,11
"('party', 'continue')",67,11
"('economic', 'crisis')",67,11
"('labor', 'market')",66,11
"('public', 'services')",65,11
"('climate', 'change')",63,11
"('federal', 'government')",62,11
"('foreign', 'policy')",57,11
"('interest', 'rates')",57,11
"('human', 'rights')",56,11
"('armed', 'forces')",56,11
"('education', 'system')",50,11
"('labour', 'party')",49,11
"('private', 'sector')",47,11
"('american', 'people')",47,11
"('millions', 'people')",46,11
"('government', 'party')",44,11
"('public', 'administration')",43,11
"('political', 'system')",43,11
"('hundreds', 'thousands')",43,11
"('party', 'also')",43,11
"('men', 'women')",42,11
"('people', 'party')",41,11
"('economic', 'social')",40,11
"('economic', 'growth')",39,11
"('middle', 'east')",39,11
"('greek', 'people')",39,11
"('one', 'hand')",38,11
"('health', 'service')",38,11
"('years', 'ago')",38,11
"('rural', 'areas')",38,11
"('party', 'make')",37,11
"('small', 'businesses')",37,11
"('people', 'disabilities')",37,11
"('plaid', 'cymru')",37,11
"('trade', 'unions')",36,11
"('small', 'mediumsized')",36,11
"('working', 'conditions')",35,11
"('local', 'governments')",34,11
"('old', 'age')",34,11
"('party', 'put')",33,11
"('natural', 'resources')",33,11
"('many', 'years')",33,11
"('health', 'system')",33,11
"('health', 'insurance')",33,11
"('labour', 'government')",33,11
"('state', 'local')",32,11
"('northern', 'ireland')",32,11
"('health', 'services')",31,11
"('four', 'years')",31,11
"('three', 'years')",31,11
"('quality', 'life')",31,11
"('welfare', 'state')",30,11
"('party', 'become')",29,11
"('social', 'economic')",29,11
"('working', 'hours')",29,11
"('middle', 'class')",29,11
"('current', 'administration')",29,11
"('asylum', 'seekers')",28,11
"('party', 'take')",28,11
"('large', 'number')",28,11
"('every', 'day')",28,11
"('political', 'economic')",28,11
"('economic', 'problems')",28,11
"('european', 'countries')",28,11
"('long', 'term')",28,11
"('republic', 'party')",28,11
"('greek', 'society')",28,11
"('economic', 'policy')",28,11
"('social', 'services')",28,11
"('conservative', 'government')",28,11
"('rule', 'law')",27,11
"('rich', 'poor')",27,11
"('tax', 'system')",27,11
"('local', 'authorities')",27,11
"('care', 'system')",27,11
"('german', 'government')",27,11
"('die', 'linke')",27,11
"('mental', 'health')",27,11
"('large', 'part')",26,11
"('public', 'health')",26,11
"('soviet', 'union')",26,11
"('prime', 'minister')",25,11
"('stock', 'market')",25,11
"('greek', 'citizens')",25,11
"('member', 'states')",25,11
"('party', 'work')",24,11
"('trade', 'union')",24,11
"('public', 'debt')",24,11
"('disabled', 'people')",24,11
"('around', 'world')",24,11
"('vast', 'majority')",24,11
"('party', 'ensure')",196,12
"('nuclear', 'weapons')",175,12
"('put', 'end')",161,12
"('human', 'rights')",144,12
"('party', 'end')",135,12
"('party', 'also')",131,12
"('party', 'abolish')",130,12
"('party', 'make')",127,12
"('party', 'put')",118,12
"('social', 'security')",111,12
"('party', 'abolished')",107,12
"('public', 'sector')",98,12
"('party', 'party')",91,12
"('party', 'work')",90,12
"('federal', 'government')",90,12
"('die', 'linke')",87,12
"('government', 'party')",86,12
"('party', 'continue')",85,12
"('want', 'abolish')",85,12
"('political', 'parties')",82,12
"('united', 'states')",82,12
"('nuclear', 'power')",80,12
"('european', 'union')",79,12
"('uk', 'government')",77,12
"('party', 'made')",74,12
"('must', 'also')",74,12
"('local', 'government')",72,12
"('mps', 'party')",71,12
"('public', 'services')",70,12
"('power', 'plants')",67,12
"('party', 'introduce')",67,12
"('party', 'remove')",66,12
"('snp', 'mps')",66,12
"('party', 'establish')",63,12
"('party', 'ended')",62,12
"('system', 'party')",62,12
"('local', 'authorities')",61,12
"('party', 'take')",59,12
"('climate', 'change')",58,12
"('party', 'prevent')",57,12
"('foreign', 'policy')",57,12
"('party', 'eliminated')",54,12
"('higher', 'education')",54,12
"('private', 'sector')",53,12
"('party', 'established')",52,12
"('health', 'insurance')",52,12
"('free', 'democrats')",52,12
"('labour', 'party')",52,12
"('trade', 'unions')",51,12
"('must', 'abolished')",51,12
"('armed', 'forces')",51,12
"('alliance', '90the')",50,12
"('90the', 'greens')",50,12
"('party', 'eliminate')",49,12
"('civil', 'servants')",49,12
"('labour', 'government')",49,12
"('within', 'framework')",48,12
"('party', 'prevented')",47,12
"('collective', 'bargaining')",47,12
"('income', 'tax')",47,12
"('united', 'nations')",45,12
"('arms', 'exports')",45,12
"('northern', 'ireland')",45,12
"('party', 'removed')",44,12
"('local', 'governments')",44,12
"('party', 'allow')",44,12
"('members', 'parliament')",44,12
"('health', 'care')",44,12
"('soviet', 'union')",43,12
"('party', 'seek')",43,12
"('rights', 'party')",42,12
"('services', 'party')",41,12
"('party', 'give')",41,12
"('young', 'people')",41,12
"('party', 'must')",41,12
"('climate', 'protection')",41,12
"('sector', 'party')",40,12
"('basic', 'law')",40,12
"('want', 'ban')",40,12
"('arms', 'control')",39,12
"('party', 'press')",39,12
"('party', 'stop')",38,12
"('public', 'administration')",38,12
"('trade', 'union')",38,12
"('real', 'estate')",38,12
"('tax', 'evasion')",38,12
"('first', 'step')",38,12
"('also', 'want')",38,12
"('party', 'reduce')",37,12
"('prime', 'minister')",37,12
"('long', 'term')",37,12
"('national', 'security')",36,12
"('economic', 'social')",36,12
"('public', 'institutions')",36,12
"('party', 'strengthen')",36,12
"('animal', 'welfare')",36,12
"('renewable', 'energy')",35,12
"('administration', 'party')",35,12
"('federal', 'state')",35,12
"('party', 'implement')",34,12
"('merhale', 'lower')",3,13
"('dignity', 'retirement')",2,13
"('investing', 'future')",2,13
"('lower', 'gediz')",1,13
"('gediz', 'glhisaracpayam')",1,13
"('glhisaracpayam', 'merhale')",1,13
"('merhale', 'erzincan')",1,13
"('erzincan', 'ii')",1,13
"('ii', 'merhale')",1,13
"('lower', 'ceyhan')",1,13
"('ceyhan', 'aslanta')",1,13
"('aslanta', 'ii')",1,13
"('merhale', 'idr')",1,13
"('idr', 'lower')",1,13
"('lower', 'byk')",1,13
"('byk', 'menderes')",1,13
"('menderes', 'silvan')",1,13
"('silvan', 'merhale')",1,13
"('lower', 'euphrates')",1,13
"('euphrates', 'ii')",1,13
"('forward', 'age')",1,13
"('age', 'feza')",1,13
"('feza', 'atom')",1,13
"('full', 'faith')",1,13
"('easy', 'easy')",1,13
"('easy', 'dismissals')",1,13
"('secondary', 'integration')",1,13
"('integration', 'departments')",1,13
"('departments', '281')",1,13
"('ermis', 'central')",1,13
"('central', 'network')",1,13
"('network', 'gateway')",1,13
"('gateway', 'c')",1,13
"('long', 'live')",1,13
"('live', 'party')",1,13
"('change', 'tiresias')",1,13
"('tiresias', '31')",1,13
"('protects', 'water')",1,13
"('water', 'soil')",1,13
"('soil', 'air')",1,13
"('time', 'ripe')",1,13
"('use', 'freedom')",1,13
"('berlin', '1997')",1,13
"('contents', 'future')",1,13
"('future', 'respect')",1,13
"('3', 'securing')",1,13
"('securing', 'future')",1,13
"('4', 'renew')",1,13
"('renew', 'respect')",1,13
"('6', 'selecting')",1,13
"('selecting', 'cohesion')",1,13
"('6', 'future')",1,13
"('future', 'worth')",1,13
"('worth', 'living')",1,13
"('25', 'society')",1,13
"('society', 'respect')",1,13
"('27', 'valuing')",1,13
"('valuing', 'work')",1,13
"('31', 'expanding')",1,13
"('expanding', 'solidarity')",1,13
"('37', 'growing')",1,13
"('growing', 'well')",1,13
"('42', 'living')",1,13
"('living', 'together')",1,13
"('47', 'promoting')",1,13
"('promoting', 'culture')",1,13
"('understanding', 'better')",1,13
"('50', 'live')",1,13
"('live', 'safely')",1,13
"('52', 'respect')",1,13
"('respect', 'nature')",1,13
"('55', 'strengthening')",1,13
"('strengthening', 'solidarity')",1,13
"('55', 'socialecological')",1,13
"('socialecological', 'management')",1,13
"('59', 'securing')",1,13
"('securing', 'peace')",1,13
"('thats', 'promoting')",1,13
"('promoting', 'program')",1,13
"('instead', 'relevant')",1,13
"('relevant', 'section')",1,13
"('section', 'main')",1,13
"('main', 'text')",1,13
"('text', 'emboldened')",1,13
"('7better', 'roads')",1,13
"('roads', 'trains')",1,13
"('trains', 'modern')",1,13
"('modern', 'communications')",1,13
"('communications', 'jobs')",1,13
"('jobs', 'jobs')",1,13
"('retirement', 'dignity')",1,13
"('retirement', '657')",1,13
"('75a', 'stronger')",1,13
"('stronger', 'voice')",1,13
"('voice', 'nation')",1,13
"('nation', 'world')",1,13
"('world', 'stage')",1,13
"('stage', '76keeping')",1,13
"('76keeping', 'britain')",1,13
"('britain', 'safe')",1,13
"('per', 'cent')",275,14
"('young', 'people')",137,14
"('social', 'security')",134,14
"('per', 'year')",124,14
"('billion', 'euros')",119,14
"('every', 'year')",101,14
"('income', 'tax')",100,14
"('million', 'people')",94,14
"('four', 'years')",92,14
"('interest', 'rates')",87,14
"('public', 'sector')",83,14
"('two', 'years')",76,14
"('five', 'years')",75,14
"('federal', 'government')",74,14
"('tax', 'rate')",72,14
"('recent', 'years')",71,14
"('health', 'care')",69,14
"('last', 'year')",68,14
"('three', 'years')",66,14
"('minimum', 'wage')",63,14
"('economic', 'growth')",59,14
"('tax', 'rates')",58,14
"('percent', '2002')",57,14
"('new', 'jobs')",56,14
"('euros', 'per')",56,14
"('party', 'party')",55,14
"('private', 'sector')",55,14
"('small', 'businesses')",55,14
"('first', 'time')",54,14
"('party', 'increase')",53,14
"('per', 'month')",52,14
"('national', 'income')",50,14
"('years', 'ago')",50,14
"('government', 'party')",49,14
"('mental', 'health')",47,14
"('per', 'week')",47,14
"('billion', 'dollars')",46,14
"('ten', 'years')",46,14
"('party', 'also')",46,14
"('one', 'million')",46,14
"('billion', 'year')",46,14
"('unemployment', 'rate')",45,14
"('older', 'people')",45,14
"('years', 'party')",42,14
"('european', 'union')",42,14
"('united', 'states')",42,14
"('class', 'roads')",42,14
"('km', 'represents')",41,14
"('labour', 'government')",41,14
"('higher', 'education')",40,14
"('20', 'percent')",39,14
"('eight', 'years')",39,14
"('many', 'people')",38,14
"('health', 'insurance')",37,14
"('million', 'euros')",36,14
"('per', 'capita')",35,14
"('public', 'debt')",35,14
"('public', 'services')",35,14
"('1', 'billion')",35,14
"('50', 'percent')",35,14
"('labor', 'market')",35,14
"('tax', 'relief')",35,14
"('small', 'business')",35,14
"('took', 'office')",34,14
"('represents', 'total')",34,14
"('alliance', '90the')",34,14
"('90the', 'greens')",34,14
"('roads', 'region')",34,14
"('people', 'party')",33,14
"('party', 'ensure')",33,14
"('20', 'years')",33,14
"('tax', 'burden')",33,14
"('public', 'spending')",33,14
"('council', 'tax')",33,14
"('labour', 'party')",33,14
"('youth', 'unemployment')",32,14
"('hundreds', 'thousands')",32,14
"('debt', 'stock')",31,14
"('party', 'continue')",31,14
"('middle', 'class')",31,14
"('growth', 'rate')",30,14
"('interest', 'payments')",30,14
"('real', 'terms')",30,14
"('eu', 'countries')",30,14
"('federal', 'states')",30,14
"('disabled', 'people')",29,14
"('unemployed', 'people')",29,14
"('party', 'reduce')",29,14
"('tax', 'revenues')",29,14
"('lowest', 'level')",29,14
"('state', 'pension')",29,14
"('party', 'cut')",29,14
"('northern', 'ireland')",29,14
"('interest', 'rate')",28,14
"('people', 'work')",28,14
"('10', 'years')",28,14
"('10', 'percent')",27,14
"('2', 'billion')",27,14
"('last', 'three')",27,14
"('insurance', 'contributions')",27,14
"('human', 'rights')",384,15
"('party', 'party')",248,15
"('rule', 'law')",243,15
"('party', 'ensure')",231,15
"('foreign', 'policy')",199,15
"('fundamental', 'rights')",160,15
"('united', 'states')",160,15
"('party', 'continue')",155,15
"('rights', 'freedoms')",150,15
"('social', 'security')",119,15
"('civil', 'society')",111,15
"('party', 'work')",101,15
"('party', 'make')",96,15
"('international', 'law')",94,15
"('united', 'nations')",93,15
"('european', 'union')",92,15
"('within', 'framework')",90,15
"('federal', 'government')",88,15
"('must', 'also')",85,15
"('basic', 'law')",83,15
"('middle', 'east')",82,15
"('republic', 'party')",81,15
"('public', 'administration')",80,15
"('party', 'allow')",74,15
"('northern', 'ireland')",74,15
"('free', 'democrats')",72,15
"('party', 'ensured')",71,15
"('economic', 'social')",70,15
"('civil', 'rights')",70,15
"('law', 'party')",69,15
"('party', 'also')",69,15
"('young', 'people')",68,15
"('armed', 'forces')",68,15
"('party', 'made')",66,15
"('policy', 'party')",66,15
"('citizens', 'party')",66,15
"('government', 'party')",65,15
"('equal', 'rights')",64,15
"('public', 'services')",64,15
"('party', 'take')",62,15
"('party', 'believes')",61,15
"('national', 'security')",61,15
"('sexual', 'orientation')",60,15
"('die', 'linke')",60,15
"('party', 'established')",58,15
"('must', 'remain')",57,15
"('data', 'protection')",56,15
"('nationalist', 'movement')",55,15
"('social', 'justice')",53,15
"('system', 'party')",51,15
"('government', 'must')",51,15
"('political', 'parties')",50,15
"('party', 'problem')",50,15
"('party', 'must')",50,15
"('people', 'disabilities')",50,15
"('movement', 'party')",50,15
"('freedom', 'religion')",49,15
"('rights', 'party')",49,15
"('party', 'put')",48,15
"('put', 'end')",48,15
"('party', 'based')",47,15
"('administration', 'party')",47,15
"('public', 'sector')",47,15
"('turkish', 'nation')",47,15
"('solution', 'party')",46,15
"('local', 'governments')",45,15
"('new', 'constitution')",45,15
"('party', 'support')",45,15
"('people', 'party')",45,15
"('equal', 'opportunities')",45,15
"('state', 'party')",44,15
"('member', 'states')",44,15
"('party', 'provide')",43,15
"('party', 'establish')",43,15
"('peace', 'security')",42,15
"('country', 'party')",42,15
"('party', 'protect')",42,15
"('party', 'prevent')",41,15
"('territorial', 'integrity')",41,15
"('higher', 'education')",41,15
"('private', 'sector')",41,15
"('must', 'continue')",41,15
"('human', 'dignity')",40,15
"('must', 'able')",40,15
"('religion', 'conscience')",39,15
"('health', 'care')",39,15
"('human', 'beings')",38,15
"('public', 'service')",38,15
"('social', 'economic')",38,15
"('people', 'live')",38,15
"('welfare', 'state')",38,15
"('american', 'people')",38,15
"('without', 'discrimination')",37,15
"('individual', 'rights')",37,15
"('policy', 'must')",37,15
"('local', 'government')",36,15
"('national', 'interests')",36,15
"('party', 'taken')",35,15
"('free', 'charge')",35,15
"('human', 'right')",35,15
"('social', 'security')",260,16
"('young', 'people')",253,16
"('minimum', 'wage')",236,16
"('party', 'ensure')",222,16
"('party', 'also')",221,16
"('party', 'provide')",202,16
"('per', 'cent')",196,16
"('party', 'continue')",185,16
"('income', 'tax')",181,16
"('party', 'make')",164,16
"('five', 'years')",131,16
"('government', 'party')",125,16
"('disabled', 'people')",123,16
"('party', 'party')",122,16
"('four', 'years')",120,16
"('party', 'increase')",113,16
"('two', 'years')",112,16
"('per', 'year')",111,16
"('health', 'care')",107,16
"('public', 'sector')",106,16
"('first', 'time')",103,16
"('party', 'introduce')",102,16
"('higher', 'education')",98,16
"('three', 'years')",98,16
"('every', 'year')",95,16
"('labour', 'party')",94,16
"('party', 'support')",91,16
"('party', 'give')",89,16
"('party', 'take')",88,16
"('local', 'authorities')",88,16
"('federal', 'government')",86,16
"('party', 'reduce')",84,16
"('private', 'sector')",81,16
"('health', 'insurance')",79,16
"('small', 'businesses')",79,16
"('party', 'provided')",78,16
"('next', 'parliament')",75,16
"('years', 'party')",72,16
"('party', 'establish')",71,16
"('party', 'able')",70,16
"('billion', 'euros')",69,16
"('party', 'receive')",68,16
"('free', 'charge')",68,16
"('climate', 'change')",68,16
"('education', 'party')",67,16
"('within', 'scope')",67,16
"('party', 'work')",67,16
"('people', 'party')",65,16
"('tax', 'rate')",65,16
"('old', 'age')",64,16
"('people', 'disabilities')",63,16
"('six', 'months')",63,16
"('mental', 'health')",63,16
"('state', 'pension')",63,16
"('social', 'assistance')",62,16
"('party', 'made')",62,16
"('party', 'implement')",62,16
"('tax', 'credit')",62,16
"('working', 'hours')",60,16
"('military', 'service')",60,16
"('party', 'help')",60,16
"('northern', 'ireland')",60,16
"('public', 'services')",59,16
"('national', 'insurance')",58,16
"('party', 'create')",57,16
"('one', 'year')",57,16
"('high', 'school')",56,16
"('older', 'people')",56,16
"('within', 'framework')",55,16
"('uk', 'government')",55,16
"('per', 'month')",54,16
"('party', 'allow')",54,16
"('labour', 'government')",54,16
"('unemployment', 'benefit')",53,16
"('local', 'government')",53,16
"('year', 'party')",52,16
"('party', 'end')",52,16
"('retirement', 'age')",52,16
"('insurance', 'contributions')",51,16
"('party', 'pay')",50,16
"('system', 'party')",49,16
"('party', 'given')",49,16
"('5', 'years')",49,16
"('equal', 'pay')",49,16
"('european', 'union')",49,16
"('ukip', 'party')",49,16
"('per', 'week')",48,16
"('party', 'increased')",47,16
"('men', 'women')",47,16
"('euros', 'per')",47,16
"('make', 'sure')",47,16
"('snp', 'mps')",47,16
"('program', 'party')",46,16
"('tax', 'relief')",46,16
"('years', 'ago')",46,16
"('party', 'set')",45,16
"('party', 'paid')",45,16
"('1', 'billion')",45,16
"('first', 'step')",45,16
"('united', 'states')",45,16
