2-gram,Frequency,Cluster
"('every', 'citizen')",56,9
"('high', 'quality')",56,9
"('within', 'framework')",55,9
"('taken', 'account')",55,9
"('daycare', 'centers')",55,9
"('new', 'jobs')",55,9
"('social', 'ecological')",55,9
"('want', 'expand')",55,9
"('cdu', 'csu')",55,9
"('environmentally', 'friendly')",54,9
"('berlin', '1997')",1,10
"('39', 'realizing')",1,11
"('realizing', 'equality')",1,11
"('55', 'strengthening')",1,11
"('strengthening', 'solidarity')",1,11
"('party', 'ensure')",1165,12
"('party', 'make')",638,12
"('party', 'increase')",614,12
"('party', 'provide')",535,12
"('party', 'establish')",527,12
"('party', 'continue')",494,12
"('party', 'support')",333,12
"('party', 'create')",319,12
"('party', 'develop')",313,12
"('party', 'implement')",307,12
"('party', 'party')",304,12
"('party', 'strengthen')",263,12
"('party', 'also')",254,12
"('party', 'encourage')",244,12
"('party', 'take')",230,12
"('young', 'people')",220,12
"('party', 'improve')",219,12
"('party', 'expand')",217,12
"('party', 'prevent')",199,12
"('party', 'reduce')",190,12
"('party', 'put')",176,12
"('party', 'work')",170,12
"('party', 'give')",160,12
"('education', 'party')",156,12
"('put', 'end')",155,12
"('party', 'end')",139,12
"('services', 'party')",138,12
"('party', 'introduce')",137,12
"('increase', 'number')",136,12
"('party', 'abolish')",133,12
"('social', 'security')",128,12
"('private', 'sector')",128,12
"('system', 'party')",125,12
"('party', 'eliminate')",123,12
"('local', 'governments')",122,12
"('party', 'allow')",119,12
"('party', 'bring')",117,12
"('party', 'prepare')",116,12
"('party', 'remove')",115,12
"('sector', 'party')",115,12
"('party', 'enable')",113,12
"('health', 'services')",113,12
"('party', 'build')",112,12
"('party', 'promote')",104,12
"('within', 'framework')",103,12
"('public', 'sector')",102,12
"('party', 'protect')",101,12
"('party', 'prioritize')",98,12
"('within', 'scope')",91,12
"('higher', 'education')",87,12
"('party', 'review')",87,12
"('party', 'complete')",87,12
"('public', 'institutions')",86,12
"('human', 'rights')",85,12
"('party', 'reorganize')",85,12
"('free', 'charge')",83,12
"('program', 'party')",83,12
"('party', 'set')",82,12
"('people', 'party')",81,12
"('party', 'include')",81,12
"('party', 'use')",81,12
"('centers', 'party')",81,12
"('rights', 'party')",80,12
"('areas', 'party')",80,12
"('government', 'party')",80,12
"('party', 'carry')",80,12
"('public', 'services')",78,12
"('party', 'restructure')",77,12
"('schools', 'party')",76,12
"('policy', 'party')",76,12
"('civil', 'society')",75,12
"('life', 'party')",74,12
"('period', 'party')",74,12
"('policies', 'party')",73,12
"('make', 'necessary')",73,12
"('citizens', 'party')",72,12
"('party', 'organize')",69,12
"('family', 'insurance')",69,12
"('labour', 'party')",69,12
"('urban', 'transformation')",67,12
"('party', 'raise')",67,12
"('context', 'party')",67,12
"('taking', 'account')",67,12
"('law', 'party')",64,12
"('economic', 'social')",64,12
"('country', 'party')",64,12
"('energy', 'efficiency')",63,12
"('party', 'transform')",62,12
"('party', 'open')",62,12
"('coming', 'period')",61,12
"('party', 'accelerate')",60,12
"('women', 'party')",59,12
"('party', 'launch')",58,12
"('care', 'services')",57,12
"('legal', 'arrangements')",57,12
"('security', 'party')",56,12
"('minimum', 'wage')",56,12
"('abroad', 'party')",56,12
"('party', 'realize')",56,12
"('health', 'care')",55,12
"('party', 'ensure')",259,13
"('young', 'people')",251,13
"('health', 'care')",227,13
"('higher', 'education')",207,13
"('public', 'sector')",207,13
"('social', 'security')",199,13
"('within', 'framework')",194,13
"('small', 'mediumsized')",179,13
"('private', 'sector')",177,13
"('local', 'authorities')",176,13
"('party', 'continue')",176,13
"('local', 'government')",173,13
"('civil', 'society')",167,13
"('public', 'administration')",160,13
"('rural', 'areas')",148,13
"('renewable', 'energy')",141,13
"('human', 'rights')",136,13
"('mediumsized', 'enterprises')",136,13
"('must', 'also')",127,13
"('economic', 'social')",126,13
"('party', 'also')",119,13
"('people', 'disabilities')",119,13
"('energy', 'sources')",115,13
"('want', 'strengthen')",114,13
"('european', 'union')",113,13
"('renewable', 'energies')",112,13
"('quality', 'life')",109,13
"('human', 'resources')",109,13
"('party', 'make')",107,13
"('labor', 'market')",107,13
"('cultural', 'heritage')",107,13
"('education', 'training')",106,13
"('armed', 'forces')",105,13
"('new', 'technologies')",104,13
"('health', 'insurance')",103,13
"('public', 'transport')",102,13
"('regional', 'development')",101,13
"('public', 'services')",101,13
"('local', 'governments')",100,13
"('federal', 'government')",100,13
"('vocational', 'training')",99,13
"('health', 'services')",98,13
"('public', 'private')",97,13
"('sustainable', 'development')",96,13
"('raw', 'materials')",94,13
"('rural', 'development')",93,13
"('action', 'plan')",92,13
"('party', 'support')",91,13
"('party', 'increase')",90,13
"('institutional', 'framework')",90,13
"('climate', 'change')",87,13
"('agricultural', 'products')",86,13
"('research', 'development')",86,13
"('framework', 'conditions')",86,13
"('improve', 'quality')",84,13
"('long', 'term')",84,13
"('federal', 'state')",84,13
"('taking', 'account')",82,13
"('party', 'provide')",82,13
"('social', 'services')",81,13
"('economic', 'development')",80,13
"('climate', 'protection')",80,13
"('party', 'create')",79,13
"('natural', 'gas')",79,13
"('also', 'want')",79,13
"('economic', 'growth')",78,13
"('environmental', 'protection')",78,13
"('labour', 'market')",78,13
"('environmentally', 'friendly')",77,13
"('high', 'quality')",77,13
"('collective', 'bargaining')",77,13
"('development', 'cooperation')",77,13
"('order', 'ensure')",75,13
"('vocational', 'education')",72,13
"('new', 'jobs')",71,13
"('added', 'value')",71,13
"('agricultural', 'production')",71,13
"('continuing', 'education')",71,13
"('want', 'create')",71,13
"('federal', 'states')",71,13
"('financial', 'resources')",70,13
"('waste', 'management')",70,13
"('party', 'establish')",69,13
"('energy', 'efficiency')",69,13
"('natural', 'resources')",69,13
"('creation', 'new')",67,13
"('education', 'system')",67,13
"('order', 'increase')",67,13
"('rule', 'law')",67,13
"('party', 'strengthen')",67,13
"('foreign', 'policy')",67,13
"('member', 'states')",67,13
"('within', 'scope')",66,13
"('medical', 'care')",66,13
"('recent', 'years')",65,13
"('products', 'services')",65,13
"('services', 'provided')",64,13
"('data', 'protection')",64,13
"('working', 'conditions')",63,13
"('legal', 'framework')",63,13
"('european', 'union')",549,14
"('foreign', 'policy')",509,14
"('united', 'states')",491,14
"('human', 'rights')",479,14
"('party', 'continue')",467,14
"('party', 'party')",398,14
"('middle', 'east')",359,14
"('united', 'nations')",321,14
"('northern', 'ireland')",245,14
"('nuclear', 'weapons')",184,14
"('member', 'states')",178,14
"('party', 'work')",168,14
"('soviet', 'union')",155,14
"('armed', 'forces')",154,14
"('international', 'law')",148,14
"('rule', 'law')",140,14
"('party', 'also')",129,14
"('government', 'party')",122,14
"('within', 'framework')",121,14
"('republic', 'party')",120,14
"('party', 'must')",109,14
"('free', 'democrats')",103,14
"('free', 'trade')",100,14
"('party', 'problem')",99,14
"('european', 'parliament')",98,14
"('security', 'policy')",97,14
"('security', 'council')",95,14
"('national', 'security')",94,14
"('die', 'linke')",91,14
"('policy', 'party')",90,14
"('party', 'make')",86,14
"('party', 'ensure')",86,14
"('political', 'economic')",82,14
"('peace', 'security')",78,14
"('want', 'strengthen')",78,14
"('federal', 'government')",78,14
"('international', 'community')",77,14
"('administration', 'party')",77,14
"('party', 'support')",76,14
"('latin', 'party')",75,14
"('must', 'also')",75,14
"('arms', 'control')",75,14
"('economic', 'development')",73,14
"('civil', 'society')",72,14
"('party', 'take')",70,14
"('party', 'become')",69,14
"('states', 'party')",68,14
"('puerto', 'rico')",68,14
"('peace', 'stability')",67,14
"('around', 'world')",67,14
"('eastern', 'europe')",67,14
"('party', 'europe')",64,14
"('europe', 'party')",64,14
"('democratic', 'administration')",64,14
"('continue', 'support')",63,14
"('economic', 'social')",63,14
"('21st', 'century')",62,14
"('party', 'strengthen')",62,14
"('climate', 'change')",62,14
"('continue', 'work')",61,14
"('long', 'term')",61,14
"('federal', 'republic')",60,14
"('foreign', 'security')",60,14
"('party', 'government')",59,14
"('world', 'party')",59,14
"('german', 'government')",59,14
"('eu', 'member')",58,14
"('labour', 'government')",58,14
"('country', 'party')",57,14
"('party', 'seek')",57,14
"('people', 'party')",56,14
"('policy', 'must')",56,14
"('cold', 'war')",56,14
"('president', 'party')",56,14
"('recent', 'years')",56,14
"('territorial', 'integrity')",55,14
"('economic', 'political')",54,14
"('union', 'party')",54,14
"('solution', 'party')",53,14
"('south', 'africa')",53,14
"('cdu', 'csu')",53,14
"('basic', 'law')",52,14
"('fundamental', 'rights')",51,14
"('eu', 'party')",50,14
"('peace', 'process')",50,14
"('international', 'cooperation')",50,14
"('european', 'countries')",50,14
"('developing', 'countries')",49,14
"('climate', 'protection')",49,14
"('lasting', 'peace')",48,14
"('turkish', 'nation')",48,14
"('state', 'party')",47,14
"('social', 'security')",47,14
"('national', 'interests')",47,14
"('european', 'community')",47,14
"('also', 'want')",47,14
"('party', 'allow')",46,14
"('labour', 'party')",46,14
"('party', 'maintain')",45,14
"('world', 'war')",45,14
"('young', 'people')",169,15
"('social', 'security')",161,15
"('alliance', '90the')",140,15
"('90the', 'greens')",140,15
"('european', 'union')",135,15
"('federal', 'government')",120,15
"('human', 'rights')",114,15
"('higher', 'education')",106,15
"('party', 'party')",105,15
"('federal', 'states')",92,15
"('foreign', 'policy')",88,15
"('government', 'party')",86,15
"('party', 'ensure')",83,15
"('labor', 'market')",82,15
"('northern', 'ireland')",81,15
"('party', 'continue')",77,15
"('within', 'framework')",75,15
"('public', 'sector')",75,15
"('small', 'mediumsized')",73,15
"('health', 'care')",69,15
"('local', 'authorities')",66,15
"('working', 'hours')",65,15
"('income', 'tax')",64,15
"('tax', 'reform')",62,15
"('must', 'also')",61,15
"('republic', 'party')",60,15
"('new', 'jobs')",57,15
"('people', 'disabilities')",57,15
"('private', 'sector')",55,15
"('greens', 'want')",55,15
"('spdled', 'federal')",55,15
"('education', 'training')",53,15
"('environmental', 'protection')",53,15
"('mediumsized', 'enterprises')",52,15
"('cdu', 'csu')",52,15
"('economic', 'social')",51,15
"('rule', 'law')",51,15
"('trade', 'unions')",49,15
"('21st', 'century')",47,15
"('prime', 'minister')",47,15
"('federal', 'state')",47,15
"('party', 'established')",46,15
"('environmentally', 'friendly')",46,15
"('market', 'economy')",45,15
"('minimum', 'wage')",44,15
"('social', 'ecological')",44,15
"('new', 'federal')",44,15
"('fundamental', 'rights')",43,15
"('armed', 'forces')",43,15
"('welfare', 'state')",43,15
"('actions', 'implementation')",43,15
"('party', 'also')",42,15
"('party', 'increase')",41,15
"('quality', 'life')",41,15
"('education', 'system')",41,15
"('sustainable', 'development')",41,15
"('framework', 'conditions')",41,15
"('party', 'made')",40,15
"('health', 'insurance')",40,15
"('long', 'term')",40,15
"('social', 'welfare')",38,15
"('eastern', 'party')",38,15
"('party', 'make')",37,15
"('economic', 'development')",37,15
"('united', 'states')",37,15
"('rural', 'areas')",37,15
"('civil', 'rights')",37,15
"('collective', 'bargaining')",36,15
"('equal', 'opportunities')",36,15
"('federal', 'republic')",36,15
"('social', 'justice')",35,15
"('party', 'ensured')",35,15
"('public', 'administration')",35,15
"('rights', 'freedoms')",35,15
"('member', 'states')",35,15
"('economic', 'policy')",34,15
"('economic', 'growth')",34,15
"('research', 'development')",34,15
"('vocational', 'training')",34,15
"('nuclear', 'weapons')",34,15
"('tax', 'rates')",33,15
"('basic', 'law')",33,15
"('bndnis', '90die')",33,15
"('90die', 'grnen')",33,15
"('civil', 'society')",32,15
"('climate', 'change')",32,15
"('policy', 'party')",32,15
"('regional', 'development')",32,15
"('equal', 'rights')",32,15
"('sexual', 'orientation')",32,15
"('party', 'include')",32,15
"('party', 'must')",32,15
"('die', 'linke')",32,15
"('renewable', 'energy')",31,15
"('public', 'services')",31,15
"('natural', 'resources')",31,15
"('party', 'take')",31,15
"('policy', 'must')",31,15
"('military', 'service')",31,15
"('social', 'policy')",31,15
