2-gram,Frequency,Cluster
"('developing', 'countries')",53,9
"('social', 'ecological')",53,9
"('human', 'beings')",52,9
"('collective', 'bargaining')",52,9
"('social', 'cultural')",51,9
"('rights', 'freedoms')",51,9
"('environmentally', 'friendly')",51,9
"('people', 'must')",51,9
"('working', 'hours')",51,9
"('education', 'health')",50,9
"('art', 'culture')",50,9
"('every', 'child')",50,9
"('use', 'freedom')",1,10
"('berlin', '1997')",1,10
"('6', 'selecting')",1,10
"('selecting', 'cohesion')",1,10
"('31', 'expanding')",1,10
"('expanding', 'solidarity')",1,10
"('39', 'realizing')",1,10
"('realizing', 'equality')",1,10
"('42', 'living')",1,10
"('living', 'together')",1,10
"('47', 'promoting')",1,10
"('promoting', 'culture')",1,10
"('52', 'respect')",1,10
"('respect', 'nature')",1,10
"('55', 'strengthening')",1,10
"('strengthening', 'solidarity')",1,10
"('59', 'securing')",1,10
"('securing', 'peace')",1,10
"('vote', 'fdp')",1,10
"('per', 'cent')",188,11
"('billion', 'tl')",179,11
"('increased', 'number')",135,11
"('billion', 'dollars')",130,11
"('per', 'year')",127,11
"('first', 'time')",119,11
"('percent', '2002')",106,11
"('billion', 'euros')",100,11
"('income', 'tax')",93,11
"('million', 'tl')",91,11
"('social', 'security')",84,11
"('2002', 'increased')",78,11
"('minimum', 'wage')",75,11
"('young', 'people')",74,11
"('tax', 'rate')",72,11
"('percent', 'percent')",69,11
"('two', 'years')",68,11
"('private', 'sector')",66,11
"('usd', 'billion')",66,11
"('euros', 'per')",64,11
"('higher', 'education')",62,11
"('federal', 'government')",62,11
"('interest', 'rates')",61,11
"('million', 'people')",60,11
"('real', 'terms')",58,11
"('national', 'income')",54,11
"('recent', 'years')",53,11
"('public', 'sector')",53,11
"('four', 'years')",53,11
"('every', 'year')",52,11
"('last', 'year')",52,11
"('1', 'million')",51,11
"('within', 'scope')",51,11
"('2002', 'percent')",51,11
"('per', 'month')",49,11
"('three', 'years')",49,11
"('party', 'increase')",48,11
"('per', 'capita')",47,11
"('thousand', 'people')",47,11
"('five', 'years')",47,11
"('tl', '2002')",45,11
"('increased', 'percent')",44,11
"('1', 'billion')",43,11
"('natural', 'gas')",42,11
"('tax', 'rates')",41,11
"('40', 'percent')",38,11
"('academic', 'year')",38,11
"('tax', 'burden')",37,11
"('party', 'increased')",37,11
"('disabled', 'people')",36,11
"('2002', 'number')",36,11
"('million', 'euros')",35,11
"('new', 'jobs')",34,11
"('class', 'roads')",34,11
"('million', 'tons')",33,11
"('years', 'ago')",33,11
"('50', 'percent')",33,11
"('ten', 'years')",33,11
"('labour', 'government')",33,11
"('unemployment', 'rate')",32,11
"('2', 'billion')",32,11
"('economic', 'growth')",32,11
"('rate', 'percent')",31,11
"('total', 'number')",31,11
"('tl', 'billion')",31,11
"('health', 'insurance')",31,11
"('2002', 'reached')",30,11
"('climate', 'change')",29,11
"('percent', 'real')",29,11
"('20', 'percent')",29,11
"('billion', '2002')",29,11
"('drinking', 'water')",29,11
"('united', 'states')",29,11
"('km', 'represents')",29,11
"('party', 'continue')",28,11
"('increase', 'number')",28,11
"('made', 'significant')",28,11
"('end', '2014')",28,11
"('growth', 'rate')",27,11
"('gross', 'domestic')",27,11
"('european', 'union')",27,11
"('dollars', '2002')",27,11
"('end', '2002')",27,11
"('years', 'party')",27,11
"('secondary', 'education')",27,11
"('million', '2002')",27,11
"('million', 'hectares')",27,11
"('increased', 'total')",27,11
"('health', 'care')",27,11
"('roads', 'region')",27,11
"('percent', 'gdp')",26,11
"('free', 'charge')",26,11
"('civil', 'servants')",26,11
"('real', 'estate')",26,11
"('billion', 'year')",26,11
"('domestic', 'product')",25,11
"('economic', 'crisis')",25,11
"('health', 'services')",25,11
"('number', 'students')",25,11
"('20', 'years')",24,11
"('young', 'people')",167,12
"('social', 'security')",155,12
"('alliance', '90the')",140,12
"('90the', 'greens')",140,12
"('european', 'union')",135,12
"('federal', 'government')",119,12
"('human', 'rights')",110,12
"('higher', 'education')",102,12
"('party', 'party')",99,12
"('federal', 'states')",92,12
"('government', 'party')",88,12
"('labor', 'market')",82,12
"('foreign', 'policy')",81,12
"('northern', 'ireland')",81,12
"('party', 'ensure')",77,12
"('party', 'continue')",74,12
"('within', 'framework')",73,12
"('small', 'mediumsized')",72,12
"('health', 'care')",68,12
"('public', 'sector')",65,12
"('working', 'hours')",65,12
"('local', 'authorities')",64,12
"('tax', 'reform')",62,12
"('must', 'also')",61,12
"('income', 'tax')",60,12
"('republic', 'party')",60,12
"('new', 'jobs')",55,12
"('greens', 'want')",55,12
"('spdled', 'federal')",55,12
"('environmental', 'protection')",52,12
"('rule', 'law')",52,12
"('mediumsized', 'enterprises')",52,12
"('people', 'disabilities')",52,12
"('cdu', 'csu')",52,12
"('education', 'training')",51,12
"('private', 'sector')",50,12
"('economic', 'social')",50,12
"('trade', 'unions')",48,12
"('21st', 'century')",47,12
"('federal', 'state')",47,12
"('prime', 'minister')",46,12
"('environmentally', 'friendly')",45,12
"('market', 'economy')",44,12
"('social', 'ecological')",44,12
"('new', 'federal')",44,12
"('minimum', 'wage')",43,12
"('welfare', 'state')",43,12
"('fundamental', 'rights')",42,12
"('party', 'also')",41,12
"('sustainable', 'development')",41,12
"('framework', 'conditions')",41,12
"('quality', 'life')",40,12
"('armed', 'forces')",40,12
"('education', 'system')",40,12
"('health', 'insurance')",39,12
"('actions', 'implementation')",39,12
"('party', 'established')",38,12
"('party', 'increase')",38,12
"('long', 'term')",38,12
"('eastern', 'party')",38,12
"('economic', 'development')",37,12
"('social', 'welfare')",37,12
"('party', 'make')",36,12
"('federal', 'republic')",36,12
"('rural', 'areas')",36,12
"('collective', 'bargaining')",35,12
"('rights', 'freedoms')",35,12
"('equal', 'opportunities')",35,12
"('member', 'states')",35,12
"('vocational', 'training')",34,12
"('civil', 'rights')",34,12
"('nuclear', 'weapons')",34,12
"('social', 'justice')",33,12
"('united', 'states')",33,12
"('basic', 'law')",33,12
"('bndnis', '90die')",33,12
"('90die', 'grnen')",33,12
"('party', 'made')",32,12
"('public', 'administration')",32,12
"('party', 'must')",32,12
"('die', 'linke')",32,12
"('climate', 'change')",31,12
"('equal', 'rights')",31,12
"('renewable', 'energy')",31,12
"('public', 'services')",31,12
"('economic', 'policy')",31,12
"('policy', 'party')",31,12
"('party', 'take')",31,12
"('economic', 'growth')",31,12
"('research', 'development')",31,12
"('policy', 'must')",31,12
"('military', 'service')",31,12
"('social', 'policy')",31,12
"('public', 'transport')",31,12
"('new', 'technologies')",31,12
"('collective', 'agreements')",31,12
"('sexual', 'orientation')",31,12
"('civil', 'society')",30,12
"('women', 'men')",30,12
"('party', 'ensured')",30,12
"('party', 'also')",469,13
"('party', 'continue')",448,13
"('young', 'people')",438,13
"('party', 'ensure')",433,13
"('per', 'cent')",345,13
"('local', 'authorities')",341,13
"('labour', 'party')",301,13
"('mental', 'health')",282,13
"('party', 'make')",249,13
"('public', 'services')",233,13
"('party', 'work')",232,13
"('party', 'introduce')",220,13
"('government', 'party')",220,13
"('party', 'support')",211,13
"('party', 'give')",210,13
"('local', 'government')",178,13
"('public', 'transport')",171,13
"('party', 'help')",171,13
"('northern', 'ireland')",162,13
"('disabled', 'people')",160,13
"('social', 'security')",158,13
"('party', 'provide')",157,13
"('social', 'care')",157,13
"('party', 'increase')",153,13
"('health', 'service')",151,13
"('make', 'sure')",146,13
"('party', 'encourage')",144,13
"('uk', 'government')",135,13
"('public', 'sector')",134,13
"('plaid', 'cymru')",132,13
"('income', 'tax')",130,13
"('next', 'parliament')",129,13
"('labour', 'government')",127,13
"('party', 'party')",125,13
"('party', 'take')",123,13
"('mps', 'party')",121,13
"('older', 'people')",120,13
"('snp', 'mps')",120,13
"('health', 'care')",116,13
"('party', 'set')",113,13
"('small', 'businesses')",112,13
"('party', 'create')",107,13
"('ukip', 'party')",107,13
"('climate', 'change')",102,13
"('party', 'able')",101,13
"('five', 'years')",101,13
"('party', 'improve')",100,13
"('party', 'invest')",97,13
"('services', 'party')",95,13
"('party', 'establish')",95,13
"('people', 'party')",94,13
"('new', 'deal')",94,13
"('party', 'use')",92,13
"('per', 'year')",90,13
"('private', 'sector')",90,13
"('health', 'services')",88,13
"('local', 'councils')",85,13
"('party', 'end')",84,13
"('council', 'tax')",83,13
"('party', 'build')",83,13
"('minimum', 'wage')",82,13
"('state', 'pension')",82,13
"('national', 'insurance')",81,13
"('party', 'bring')",80,13
"('many', 'people')",80,13
"('party', 'allow')",79,13
"('armed', 'forces')",79,13
"('party', 'put')",78,13
"('introduce', 'new')",78,13
"('living', 'wage')",78,13
"('conservative', 'government')",78,13
"('rural', 'areas')",77,13
"('make', 'easier')",76,13
"('higher', 'education')",76,13
"('parliament', 'party')",75,13
"('long', 'term')",73,13
"('people', 'disabilities')",71,13
"('local', 'communities')",71,13
"('work', 'party')",70,13
"('health', 'social')",70,13
"('local', 'people')",70,13
"('create', 'new')",69,13
"('party', 'review')",69,13
"('schools', 'party')",68,13
"('party', 'seek')",68,13
"('want', 'make')",67,13
"('early', 'years')",67,13
"('local', 'authority')",67,13
"('human', 'rights')",67,13
"('people', 'need')",66,13
"('trade', 'unions')",66,13
"('first', 'time')",66,13
"('scottish', 'government')",65,13
"('two', 'years')",64,13
"('social', 'services')",64,13
"('continue', 'support')",63,13
"('green', 'new')",63,13
"('education', 'training')",62,13
"('care', 'services')",62,13
"('party', 'press')",62,13
