2-gram,Frequency,Cluster
"('science', 'technology')",69,10
"('21st', 'century')",68,10
"('oil', 'gas')",68,10
"('high', 'quality')",67,10
"('energy', 'production')",67,10
"('want', 'ensure')",67,10
"('policies', 'party')",66,10
"('young', 'people')",65,10
"('fossil', 'fuels')",65,10
"('interest', 'rates')",65,10
"('energy', 'resources')",64,10
"('water', 'resources')",63,10
"('waste', 'management')",63,10
"('agricultural', 'production')",62,10
"('party', 'provide')",62,10
"('gas', 'emissions')",62,10
"('consumer', 'protection')",61,10
"('policy', 'must')",61,10
"('rural', 'development')",60,10
"('air', 'pollution')",60,10
"('security', 'supply')",59,10
"('electricity', 'generation')",59,10
"('products', 'services')",59,10
"('social', 'market')",59,10
"('northern', 'ireland')",59,10
"('human', 'rights')",211,11
"('must', 'also')",170,11
"('federal', 'government')",165,11
"('social', 'security')",163,11
"('rule', 'law')",148,11
"('data', 'protection')",137,11
"('basic', 'law')",127,11
"('public', 'sector')",126,11
"('party', 'also')",125,11
"('local', 'government')",116,11
"('collective', 'bargaining')",110,11
"('pirate', 'party')",104,11
"('political', 'parties')",101,11
"('die', 'linke')",95,11
"('fundamental', 'rights')",93,11
"('civil', 'servants')",87,11
"('federal', 'state')",87,11
"('european', 'union')",85,11
"('party', 'ensure')",84,11
"('minimum', 'wage')",83,11
"('members', 'parliament')",83,11
"('trade', 'unions')",78,11
"('constitutional', 'court')",77,11
"('collective', 'agreements')",77,11
"('local', 'authorities')",77,11
"('free', 'democrats')",77,11
"('party', 'made')",73,11
"('within', 'framework')",73,11
"('public', 'services')",72,11
"('public', 'administration')",72,11
"('criminal', 'law')",72,11
"('public', 'officials')",70,11
"('civil', 'society')",69,11
"('member', 'states')",69,11
"('party', 'party')",66,11
"('law', 'enforcement')",66,11
"('party', 'continue')",66,11
"('income', 'tax')",65,11
"('federal', 'states')",65,11
"('real', 'estate')",64,11
"('armed', 'forces')",64,11
"('asylum', 'seekers')",62,11
"('young', 'people')",61,11
"('private', 'sector')",61,11
"('trade', 'union')",60,11
"('government', 'party')",60,11
"('must', 'made')",60,11
"('civil', 'service')",60,11
"('civil', 'rights')",59,11
"('health', 'care')",59,11
"('must', 'given')",57,11
"('health', 'insurance')",56,11
"('also', 'want')",56,11
"('put', 'end')",55,11
"('personal', 'data')",55,11
"('northern', 'ireland')",55,11
"('system', 'party')",54,11
"('equal', 'pay')",54,11
"('taken', 'account')",53,11
"('want', 'strengthen')",53,11
"('party', 'make')",52,11
"('higher', 'education')",52,11
"('working', 'hours')",51,11
"('law', 'must')",51,11
"('state', 'governments')",51,11
"('military', 'service')",50,11
"('party', 'able')",50,11
"('labor', 'market')",50,11
"('legal', 'framework')",49,11
"('law', 'party')",48,11
"('must', 'able')",48,11
"('alliance', '90the')",48,11
"('90the', 'greens')",48,11
"('judges', 'prosecutors')",47,11
"('police', 'officers')",47,11
"('want', 'abolish')",47,11
"('party', 'take')",46,11
"('public', 'interest')",46,11
"('collective', 'agreement')",46,11
"('tax', 'evasion')",46,11
"('order', 'ensure')",45,11
"('freedom', 'information')",45,11
"('works', 'councils')",45,11
"('republic', 'party')",44,11
"('must', 'abolished')",44,11
"('taking', 'account')",44,11
"('party', 'introduce')",43,11
"('three', 'years')",43,11
"('party', 'work')",43,11
"('federal', 'constitutional')",43,11
"('pension', 'insurance')",43,11
"('working', 'conditions')",42,11
"('must', 'ensured')",42,11
"('supreme', 'court')",42,11
"('european', 'level')",42,11
"('united', 'states')",42,11
"('democrats', 'want')",42,11
"('local', 'governments')",41,11
"('legal', 'aid')",41,11
"('insured', 'persons')",41,11
"('human', 'rights')",445,12
"('young', 'people')",326,12
"('rule', 'law')",262,12
"('party', 'party')",229,12
"('civil', 'society')",228,12
"('fundamental', 'rights')",212,12
"('rights', 'freedoms')",210,12
"('party', 'continue')",187,12
"('social', 'security')",166,12
"('social', 'justice')",149,12
"('foreign', 'policy')",149,12
"('economic', 'social')",142,12
"('equal', 'opportunities')",136,12
"('party', 'ensure')",112,12
"('equal', 'rights')",112,12
"('education', 'system')",111,12
"('united', 'states')",110,12
"('quality', 'life')",108,12
"('european', 'union')",105,12
"('men', 'women')",101,12
"('basic', 'law')",100,12
"('sexual', 'orientation')",97,12
"('people', 'party')",97,12
"('civil', 'rights')",95,12
"('welfare', 'state')",93,12
"('nationalist', 'movement')",93,12
"('federal', 'government')",93,12
"('people', 'disabilities')",92,12
"('turkish', 'nation')",90,12
"('social', 'life')",89,12
"('women', 'men')",88,12
"('future', 'generations')",88,12
"('movement', 'party')",88,12
"('within', 'framework')",86,12
"('market', 'economy')",85,12
"('must', 'also')",82,12
"('social', 'cohesion')",80,12
"('human', 'beings')",79,12
"('social', 'economic')",79,12
"('party', 'work')",78,12
"('social', 'political')",75,12
"('human', 'dignity')",74,12
"('21st', 'century')",74,12
"('want', 'strengthen')",73,12
"('public', 'services')",72,12
"('around', 'world')",72,12
"('social', 'cultural')",69,12
"('people', 'live')",69,12
"('art', 'culture')",65,12
"('party', 'believes')",65,12
"('health', 'care')",64,12
"('political', 'social')",64,12
"('labor', 'market')",61,12
"('freedom', 'religion')",60,12
"('american', 'people')",60,12
"('public', 'administration')",59,12
"('party', 'make')",58,12
"('economic', 'development')",58,12
"('society', 'whole')",57,12
"('every', 'citizen')",57,12
"('spiritual', 'values')",57,12
"('cultural', 'heritage')",57,12
"('one', 'hand')",56,12
"('political', 'economic')",56,12
"('national', 'unity')",56,12
"('government', 'party')",56,12
"('social', 'state')",55,12
"('party', 'considers')",54,12
"('society', 'party')",54,12
"('economic', 'growth')",54,12
"('individual', 'rights')",53,12
"('democratic', 'society')",53,12
"('natural', 'resources')",53,12
"('social', 'market')",53,12
"('education', 'training')",52,12
"('higher', 'education')",52,12
"('education', 'health')",51,12
"('party', 'must')",51,12
"('way', 'life')",51,12
"('new', 'constitution')",50,12
"('social', 'policy')",50,12
"('children', 'young')",50,12
"('social', 'peace')",49,12
"('united', 'nations')",49,12
"('private', 'sector')",49,12
"('old', 'age')",49,12
"('sustainable', 'development')",49,12
"('national', 'spiritual')",49,12
"('every', 'individual')",48,12
"('living', 'conditions')",48,12
"('trade', 'unions')",48,12
"('national', 'security')",48,12
"('cultural', 'policy')",48,12
"('everyday', 'life')",48,12
"('religious', 'communities')",48,12
"('country', 'party')",47,12
"('armed', 'forces')",47,12
"('public', 'sector')",47,12
"('common', 'good')",47,12
"('political', 'parties')",46,12
"('young', 'people')",277,13
"('higher', 'education')",266,13
"('public', 'sector')",243,13
"('local', 'authorities')",236,13
"('local', 'government')",231,13
"('health', 'care')",188,13
"('public', 'administration')",176,13
"('social', 'security')",157,13
"('private', 'sector')",156,13
"('within', 'framework')",154,13
"('cultural', 'heritage')",148,13
"('small', 'mediumsized')",148,13
"('regional', 'development')",147,13
"('party', 'ensure')",144,13
"('sustainable', 'development')",140,13
"('civil', 'society')",133,13
"('human', 'resources')",132,13
"('quality', 'life')",131,13
"('rural', 'development')",131,13
"('party', 'continue')",130,13
"('institutional', 'framework')",128,13
"('public', 'services')",127,13
"('economic', 'social')",126,13
"('public', 'transport')",125,13
"('new', 'technologies')",121,13
"('rural', 'areas')",120,13
"('armed', 'forces')",119,13
"('labour', 'market')",118,13
"('european', 'union')",117,13
"('education', 'training')",113,13
"('renewable', 'energy')",110,13
"('vocational', 'education')",110,13
"('public', 'private')",109,13
"('health', 'services')",105,13
"('actions', 'implementation')",103,13
"('education', 'system')",102,13
"('environmental', 'protection')",101,13
"('mediumsized', 'enterprises')",101,13
"('local', 'governments')",100,13
"('people', 'disabilities')",100,13
"('research', 'development')",98,13
"('economic', 'development')",94,13
"('waste', 'management')",94,13
"('party', 'also')",91,13
"('vocational', 'training')",89,13
"('human', 'rights')",87,13
"('action', 'plan')",86,13
"('infrastructure', 'projects')",86,13
"('water', 'resources')",84,13
"('information', 'society')",83,13
"('taking', 'account')",82,13
"('creation', 'new')",81,13
"('federal', 'government')",80,13
"('high', 'quality')",79,13
"('natural', 'resources')",76,13
"('social', 'services')",75,13
"('financial', 'resources')",73,13
"('energy', 'sources')",73,13
"('financial', 'support')",72,13
"('protected', 'areas')",72,13
"('agricultural', 'production')",71,13
"('development', 'policy')",71,13
"('improving', 'quality')",70,13
"('climate', 'change')",70,13
"('agricultural', 'products')",70,13
"('eu', 'funds')",70,13
"('research', 'innovation')",68,13
"('development', 'cooperation')",68,13
"('health', 'system')",67,13
"('information', 'system')",67,13
"('improve', 'quality')",67,13
"('education', 'institutions')",67,13
"('social', 'policy')",67,13
"('agricultural', 'sector')",65,13
"('environmentally', 'friendly')",65,13
"('sports', 'facilities')",64,13
"('transport', 'infrastructure')",64,13
"('party', 'provide')",64,13
"('spatial', 'planning')",64,13
"('party', 'support')",63,13
"('public', 'health')",62,13
"('health', 'education')",61,13
"('public', 'procurement')",61,13
"('education', 'health')",60,13
"('throughout', 'country')",60,13
"('order', 'ensure')",60,13
"('secondary', 'education')",59,13
"('party', 'established')",58,13
"('services', 'provided')",58,13
"('development', 'new')",58,13
"('local', 'communities')",58,13
"('ministry', 'education')",58,13
"('new', 'jobs')",57,13
"('urban', 'planning')",57,13
"('training', 'programmes')",57,13
"('science', 'technology')",56,13
"('economic', 'growth')",56,13
"('working', 'conditions')",56,13
"('ministry', 'interior')",56,13
"('within', 'scope')",55,13
