2-gram,Frequency,Cluster
"('party', 'established')",40,9
"('convention', 'rights')",40,9
"('public', 'interest')",40,9
"('penal', 'code')",39,9
"('public', 'service')",39,9
"('freedom', 'expression')",39,9
"('local', 'governments')",39,9
"('european', 'court')",39,9
"('party', 'take')",39,9
"('equal', 'pay')",39,9
"('must', 'able')",39,9
"('criminal', 'justice')",38,9
"('foreign', 'policy')",780,10
"('human', 'rights')",700,10
"('european', 'union')",635,10
"('party', 'continue')",543,10
"('united', 'states')",513,10
"('united', 'nations')",447,10
"('middle', 'east')",415,10
"('party', 'party')",403,10
"('nuclear', 'weapons')",255,10
"('within', 'framework')",230,10
"('international', 'law')",228,10
"('member', 'states')",228,10
"('party', 'work')",217,10
"('rule', 'law')",197,10
"('armed', 'forces')",196,10
"('republic', 'party')",188,10
"('party', 'problem')",163,10
"('soviet', 'union')",160,10
"('security', 'policy')",155,10
"('northern', 'ireland')",141,10
"('peace', 'security')",140,10
"('security', 'council')",139,10
"('policy', 'party')",134,10
"('political', 'economic')",133,10
"('free', 'trade')",133,10
"('peace', 'stability')",132,10
"('party', 'also')",130,10
"('government', 'party')",127,10
"('civil', 'society')",122,10
"('party', 'ensure')",121,10
"('economic', 'social')",121,10
"('party', 'make')",118,10
"('arms', 'control')",117,10
"('party', 'must')",116,10
"('party', 'support')",114,10
"('international', 'community')",112,10
"('national', 'security')",111,10
"('climate', 'change')",106,10
"('economic', 'development')",105,10
"('party', 'take')",101,10
"('territorial', 'integrity')",99,10
"('latin', 'party')",96,10
"('foreign', 'security')",95,10
"('national', 'interests')",92,10
"('federal', 'government')",92,10
"('administration', 'party')",89,10
"('relations', 'party')",88,10
"('international', 'cooperation')",86,10
"('country', 'party')",85,10
"('solution', 'party')",84,10
"('around', 'world')",84,10
"('rights', 'freedoms')",82,10
"('european', 'parliament')",82,10
"('continue', 'support')",80,10
"('developing', 'countries')",79,10
"('states', 'party')",79,10
"('21st', 'century')",78,10
"('international', 'relations')",78,10
"('must', 'also')",78,10
"('fundamental', 'rights')",77,10
"('want', 'strengthen')",77,10
"('policy', 'must')",76,10
"('free', 'democrats')",76,10
"('world', 'party')",75,10
"('world', 'trade')",75,10
"('democratic', 'administration')",75,10
"('countries', 'party')",74,10
"('party', 'strengthen')",74,10
"('development', 'cooperation')",73,10
"('die', 'linke')",73,10
"('fight', 'terrorism')",72,10
"('party', 'become')",72,10
"('eu', 'member')",72,10
"('development', 'policy')",72,10
"('economic', 'political')",71,10
"('party', 'seek')",71,10
"('eastern', 'europe')",71,10
"('long', 'term')",70,10
"('union', 'party')",69,10
"('sustainable', 'development')",68,10
"('un', 'security')",67,10
"('weapons', 'mass')",66,10
"('party', 'europe')",66,10
"('economic', 'cooperation')",65,10
"('turkish', 'cypriots')",65,10
"('mass', 'destruction')",65,10
"('respect', 'human')",63,10
"('international', 'organizations')",62,10
"('party', 'maintain')",60,10
"('europe', 'party')",60,10
"('eastern', 'mediterranean')",60,10
"('turkish', 'nation')",60,10
"('south', 'africa')",60,10
"('eu', 'party')",59,10
"('continue', 'work')",59,10
"('arms', 'exports')",58,10
"('president', 'party')",57,10
"('federal', 'republic')",57,10
"('nationalist', 'movement')",56,10
"('democracy', 'rule')",55,10
"('social', 'security')",285,11
"('income', 'tax')",264,11
"('party', 'also')",178,11
"('minimum', 'wage')",139,11
"('health', 'insurance')",139,11
"('free', 'democrats')",124,11
"('labor', 'market')",113,11
"('real', 'estate')",110,11
"('health', 'care')",108,11
"('must', 'also')",108,11
"('party', 'continue')",103,11
"('per', 'cent')",99,11
"('small', 'mediumsized')",96,11
"('federal', 'government')",96,11
"('young', 'people')",94,11
"('public', 'sector')",92,11
"('party', 'make')",89,11
"('tax', 'rate')",87,11
"('die', 'linke')",87,11
"('democrats', 'want')",87,11
"('tax', 'rates')",83,11
"('party', 'ensure')",82,11
"('billion', 'euros')",81,11
"('tax', 'system')",77,11
"('pension', 'insurance')",76,11
"('per', 'year')",75,11
"('interest', 'rates')",74,11
"('old', 'age')",71,11
"('unemployment', 'benefit')",70,11
"('tax', 'relief')",69,11
"('tax', 'evasion')",68,11
"('party', 'introduce')",65,11
"('capital', 'gains')",65,11
"('social', 'insurance')",65,11
"('party', 'provide')",64,11
"('insurance', 'contributions')",62,11
"('mediumsized', 'enterprises')",60,11
"('security', 'contributions')",60,11
"('working', 'hours')",59,11
"('tax', 'law')",59,11
"('also', 'want')",59,11
"('long', 'term')",58,11
"('national', 'insurance')",58,11
"('insurance', 'system')",57,11
"('small', 'businesses')",57,11
"('wealth', 'tax')",57,11
"('inheritance', 'tax')",57,11
"('collective', 'bargaining')",55,11
"('statutory', 'pension')",55,11
"('private', 'pension')",54,11
"('local', 'authorities')",54,11
"('party', 'increase')",53,11
"('private', 'sector')",53,11
"('want', 'abolish')",53,11
"('social', 'housing')",52,11
"('want', 'make')",52,11
"('public', 'services')",51,11
"('want', 'introduce')",51,11
"('party', 'receive')",50,11
"('child', 'benefit')",50,11
"('working', 'conditions')",49,11
"('unemployment', 'insurance')",49,11
"('retirement', 'age')",48,11
"('three', 'years')",48,11
"('basic', 'income')",47,11
"('longterm', 'care')",46,11
"('party', 'party')",45,11
"('pension', 'provision')",45,11
"('new', 'jobs')",44,11
"('federal', 'states')",44,11
"('party', 'allow')",43,11
"('taken', 'account')",43,11
"('party', 'create')",43,11
"('party', 'able')",43,11
"('data', 'protection')",43,11
"('hartz', 'iv')",43,11
"('care', 'insurance')",43,11
"('party', 'give')",42,11
"('two', 'years')",42,11
"('insurance', 'funds')",42,11
"('euros', 'per')",42,11
"('citizens', 'income')",42,11
"('tax', 'credit')",42,11
"('public', 'transport')",42,11
"('state', 'pension')",42,11
"('tax', 'reform')",41,11
"('first', 'time')",41,11
"('longterm', 'unemployed')",41,11
"('want', 'create')",41,11
"('social', 'benefits')",40,11
"('party', 'work')",40,11
"('collective', 'agreements')",40,11
"('oldage', 'provision')",40,11
"('corporate', 'tax')",39,11
"('tax', 'revenues')",39,11
"('many', 'people')",39,11
"('party', 'therefore')",39,11
"('want', 'improve')",39,11
"('statutory', 'health')",39,11
"('tax', 'burden')",38,11
"('climate', 'change')",261,12
"('renewable', 'energy')",257,12
"('climate', 'protection')",251,12
"('renewable', 'energies')",247,12
"('party', 'continue')",210,12
"('environmentally', 'friendly')",188,12
"('energy', 'efficiency')",188,12
"('research', 'development')",186,12
"('raw', 'materials')",181,12
"('rural', 'areas')",174,12
"('energy', 'sources')",171,12
"('natural', 'gas')",159,12
"('power', 'plants')",150,12
"('energy', 'supply')",143,12
"('environmental', 'protection')",138,12
"('natural', 'resources')",134,12
"('nature', 'conservation')",134,12
"('party', 'ensure')",132,12
"('small', 'mediumsized')",130,12
"('energy', 'transition')",125,12
"('quality', 'life')",124,12
"('economic', 'growth')",123,12
"('private', 'sector')",121,12
"('party', 'also')",115,12
"('new', 'jobs')",107,12
"('new', 'technologies')",102,12
"('federal', 'government')",101,12
"('mediumsized', 'enterprises')",99,12
"('nuclear', 'power')",98,12
"('must', 'also')",97,12
"('want', 'promote')",97,12
"('energy', 'policy')",96,12
"('party', 'make')",96,12
"('party', 'support')",94,12
"('want', 'strengthen')",93,12
"('public', 'transport')",90,12
"('animal', 'welfare')",90,12
"('economic', 'development')",87,12
"('free', 'democrats')",87,12
"('sustainable', 'development')",86,12
"('framework', 'conditions')",86,12
"('party', 'increase')",83,12
"('also', 'want')",83,12
"('party', 'create')",82,12
"('party', 'work')",80,12
"('clean', 'energy')",80,12
"('united', 'states')",80,12
"('long', 'term')",79,12
"('create', 'new')",76,12
"('emissions', 'trading')",73,12
"('want', 'make')",72,12
"('health', 'care')",71,12
"('waste', 'management')",70,12
"('greenhouse', 'gas')",70,12
"('party', 'provide')",68,12
"('water', 'resources')",67,12
"('science', 'technology')",65,12
"('agricultural', 'products')",65,12
"('future', 'generations')",64,12
"('public', 'sector')",64,12
"('consumer', 'protection')",64,12
"('energy', 'production')",63,12
"('market', 'economy')",63,12
"('state', 'local')",63,12
"('fossil', 'fuels')",62,12
"('federal', 'states')",62,12
"('want', 'create')",61,12
"('oil', 'gas')",60,12
"('gas', 'emissions')",60,12
"('energy', 'resources')",59,12
"('genetically', 'modified')",59,12
"('party', 'party')",57,12
"('party', 'develop')",57,12
"('economic', 'policy')",57,12
"('federal', 'state')",57,12
"('social', 'security')",56,12
"('high', 'valueadded')",56,12
"('labor', 'market')",56,12
"('democrats', 'want')",56,12
"('air', 'pollution')",55,12
"('protected', 'areas')",55,12
"('electricity', 'generation')",55,12
"('party', 'expand')",55,12
"('human', 'rights')",54,12
"('local', 'governments')",53,12
"('energy', 'consumption')",53,12
"('genetic', 'engineering')",53,12
"('organic', 'farming')",52,12
"('added', 'value')",51,12
"('products', 'services')",51,12
"('expansion', 'renewable')",50,12
"('economic', 'social')",49,12
"('security', 'supply')",49,12
"('development', 'new')",49,12
"('drinking', 'water')",49,12
"('agricultural', 'policy')",49,12
"('21st', 'century')",48,12
"('urban', 'development')",48,12
"('party', 'promote')",48,12
"('developing', 'countries')",48,12
"('united', 'states')",376,14
"('health', 'care')",283,14
"('federal', 'government')",267,14
"('american', 'people')",211,14
"('democrats', 'party')",195,14
"('president', 'bush')",165,14
"('social', 'security')",163,14
"('party', 'continue')",153,14
"('law', 'enforcement')",152,14
"('state', 'local')",146,14
"('democrats', 'believe')",139,14
"('four', 'years')",138,14
"('economic', 'growth')",130,14
"('national', 'security')",115,14
"('republican', 'congress')",115,14
"('men', 'women')",104,14
"('republican', 'administration')",104,14
"('small', 'businesses')",94,14
"('party', 'work')",91,14
"('president', 'obama')",91,14
"('middle', 'class')",90,14
"('administration', 'party')",88,14
"('armed', 'forces')",85,14
"('party', 'also')",84,14
"('private', 'sector')",84,14
"('civil', 'rights')",83,14
"('small', 'business')",83,14
"('congressional', 'republicans')",80,14
"('party', 'make')",77,14
"('years', 'ago')",77,14
"('federal', 'state')",76,14
"('president', 'party')",74,14
"('interest', 'rates')",73,14
"('white', 'house')",73,14
"('current', 'administration')",73,14
"('republican', 'president')",71,14
"('eight', 'years')",70,14
"('health', 'insurance')",68,14
"('reagan', 'administration')",67,14
"('millions', 'americans')",67,14
"('climate', 'change')",66,14
"('party', 'ensure')",64,14
"('party', 'party')",64,14
"('democratic', 'administration')",63,14
"('bill', 'clinton')",62,14
"('young', 'people')",60,14
"('tax', 'cuts')",60,14
"('tax', 'credit')",60,14
"('tax', 'code')",60,14
"('party', 'fight')",59,14
"('make', 'sure')",59,14
"('local', 'governments')",58,14
"('around', 'world')",58,14
"('nuclear', 'weapons')",58,14
"('every', 'american')",58,14
"('human', 'rights')",56,14
"('carter', 'administration')",56,14
"('president', 'clinton')",56,14
"('american', 'workers')",55,14
"('billions', 'dollars')",52,14
"('al', 'gore')",52,14
"('job', 'creation')",50,14
"('party', 'support')",50,14
"('foreign', 'policy')",50,14
"('president', 'reagan')",50,14
"('party', 'restore')",50,14
"('rule', 'law')",49,14
"('income', 'tax')",49,14
"('support', 'efforts')",49,14
"('first', 'time')",48,14
"('public', 'health')",48,14
"('tax', 'rates')",47,14
"('federal', 'programs')",47,14
"('criminal', 'justice')",46,14
"('working', 'families')",46,14
"('21st', 'century')",45,14
"('party', 'protect')",45,14
"('justice', 'system')",44,14
"('every', 'year')",44,14
"('recent', 'years')",44,14
"('democratic', 'congress')",44,14
"('farmers', 'ranchers')",44,14
"('federal', 'agencies')",44,14
"('party', 'take')",43,14
"('current', 'administrations')",43,14
"('police', 'officers')",42,14
"('new', 'jobs')",41,14
"('republicans', 'believe')",41,14
"('federal', 'budget')",40,14
"('party', 'end')",40,14
"('soviet', 'union')",40,14
"('million', 'americans')",40,14
"('last', 'four')",40,14
"('must', 'continue')",39,14
"('constitutional', 'amendment')",39,14
"('vice', 'president')",39,14
"('organized', 'crime')",38,14
"('tax', 'system')",38,14
"('drug', 'abuse')",38,14
"('higher', 'education')",38,14
"('manifesto', '2015')",2,15
"('leader', 'party')",2,15
"('best', 'start')",2,15
"('start', 'life')",2,15
"('health', 'service')",2,15
"('dignity', 'retirement')",2,15
"('corporation', 'tax')",2,15
"('investing', 'future')",2,15
"('kinds', 'production')",1,15
"('production', 'must')",1,15
"('must', 'increased')",1,15
"('agricultural', 'industrial')",1,15
"('industrial', 'commercial')",1,15
"('commercial', 'mail')",1,15
"('mail', 'works')",1,15
"('works', 'kinds')",1,15
"('kinds', 'opinions')",1,15
"('opinions', 'public')",1,15
"('vote', 'strong')",1,15
"('strong', 'municipalities')",1,15
"('5', 'strengthening')",1,15
"('strengthening', 'europe')",1,15
"('39', 'realizing')",1,15
"('realizing', 'equality')",1,15
"('55', 'strengthening')",1,15
"('strengthening', 'solidarity')",1,15
"('party', 'manifesto')",1,15
"('2015', 'contentsforeword')",1,15
"('contentsforeword', 'david')",1,15
"('david', 'cameron')",1,15
"('cameron', 'leader')",1,15
"('party', 'economic')",1,15
"('economic', 'plan')",1,15
"('plan', 'help')",1,15
"('help', 'familya')",1,15
"('familya', 'strong')",1,15
"('strong', 'economy')",1,15
"('economy', 'help')",1,15
"('help', 'family')",1,15
"('7better', 'roads')",1,15
"('roads', 'trains')",1,15
"('trains', 'modern')",1,15
"('modern', 'communications')",1,15
"('communications', 'jobs')",1,15
"('jobs', 'jobs')",1,15
"('cutting', 'taxes')",1,15
"('taxes', 'making')",1,15
"('making', 'welfare')",1,15
"('welfare', 'fairer')",1,15
"('fairer', 'controlling')",1,15
"('controlling', 'immigrationcutting')",1,15
"('immigrationcutting', 'taxes')",1,15
"('taxes', 'building')",1,15
"('building', 'fairer')",1,15
"('fairer', 'welfare')",1,15
"('welfare', 'system')",1,15
"('system', '25controlled')",1,15
"('25controlled', 'immigration')",1,15
"('immigration', 'benefits')",1,15
"('benefits', 'britain')",1,15
"('best', 'schools')",1,15
"('schools', 'hospitals')",1,15
"('hospitals', 'familygiving')",1,15
"('familygiving', 'child')",1,15
"('child', 'best')",1,15
"('life', '33protecting')",1,15
"('33protecting', 'improving')",1,15
"('improving', 'national')",1,15
"('national', 'health')",1,15
"('37enabling', 'enjoy')",1,15
"('enjoy', 'heritage')",1,15
"('heritage', 'creativity')",1,15
"('creativity', 'sports')",1,15
"('sports', '41helping')",1,15
"('41helping', 'build')",1,15
"('build', 'big')",1,15
"('big', 'society')",1,15
"('society', '45making')",1,15
"('45making', 'government')",1,15
"('government', 'work')",1,15
"('work', 'better')",1,15
"('securing', 'home')",1,15
"('home', 'neighbourhoodhelping')",1,15
"('neighbourhoodhelping', 'buy')",1,15
"('buy', 'home')",1,15
"('home', '51protecting')",1,15
"('51protecting', 'enhancing')",1,15
"('enhancing', 'natural')",1,15
"('natural', 'environment')",1,15
"('54guaranteeing', 'clean')",1,15
"('clean', 'affordable')",1,15
"('affordable', 'secure')",1,15
"('secure', 'energy')",1,15
"('energy', 'supplies')",1,15
"('supplies', '56fighting')",1,15
"('56fighting', 'crime')",1,15
"('crime', 'standing')",1,15
"('standing', 'victims')",1,15
"('victims', '58preventing')",1,15
"('58preventing', 'terrorism')",1,15
